Date,High,Low,Open,Close,Volume,Adj Close,Pct Change,Sign
2016-09-23,216.8800048828125,215.8800048828125,216.72000122070312,215.99000549316406,73630900.0,200.79234313964844,-7.932403114583512,-1.0
2016-09-26,215.22999572753906,214.00999450683594,215.02000427246094,214.24000549316406,89827300.0,199.1654815673828,-7.960477177223169,-1.0
2016-09-27,215.67999267578125,213.6199951171875,214.0500030517578,215.57000732421875,78494800.0,200.40191650390625,-6.810357298946057,-1.0
2016-09-28,216.82000732421875,214.7100067138672,215.8300018310547,216.63999938964844,87411000.0,201.39659118652344,-7.166660845398197,-1.0
2016-09-29,216.8699951171875,214.0399932861328,216.39999389648438,214.67999267578125,128070600.0,199.5745391845703,-8.43066193746967,-1.0
2016-09-30,217.1199951171875,215.36000061035156,215.64999389648438,216.3000030517578,117202900.0,201.0805206298828,-7.245591577425216,-1.0
2016-10-03,216.0399932861328,215.0399932861328,215.82000732421875,215.77999877929688,83512100.0,200.59710693359375,-7.588793588964587,-1.0
2016-10-04,216.1699981689453,213.99000549316406,215.91000366210938,214.67999267578125,119948100.0,199.5745391845703,-8.185144530100462,-1.0
2016-10-05,216.1300048828125,215.3300018310547,215.41000366210938,215.6300048828125,72816000.0,200.4576873779297,-7.459088488828856,-1.0
2016-10-06,216.0399932861328,214.74000549316406,215.3699951171875,215.77999877929688,62927400.0,200.59710693359375,-7.364457249368113,-1.0
2016-10-07,216.3000030517578,214.19000244140625,216.10000610351562,215.0399932861328,89788300.0,199.9091796875,-8.099091017893869,-1.0
2016-10-10,216.6999969482422,215.99000549316406,216.16000366210938,216.16000366210938,51855000.0,200.950439453125,-7.568813609154737,-1.0
2016-10-11,215.74000549316406,212.5800018310547,215.66000366210938,213.42999267578125,130367400.0,198.4124755859375,-8.692763912771973,-1.0
2016-10-12,214.32000732421875,213.00999450683594,213.58999633789062,213.7100067138672,73866100.0,198.67276000976562,-7.508445711124039,-1.0
2016-10-13,213.58999633789062,211.2100067138672,212.16000366210938,213.00999450683594,101357000.0,198.02200317382812,-7.139610882468752,-1.0
2016-10-14,214.69000244140625,213.02999877929688,214.14999389648438,213.1199951171875,93346200.0,198.12429809570312,-8.08870792467873,-1.0
2016-10-17,213.38999938964844,212.1699981689453,213.08999633789062,212.3800048828125,58275700.0,197.4363555908203,-7.928448993209698,-1.0
2016-10-18,214.30999755859375,213.27000427246094,214.24000549316406,213.7100067138672,76869700.0,198.67276000976562,-7.8356214926662515,-1.0
2016-10-19,214.63999938964844,213.60000610351562,214.02000427246094,214.27999877929688,66519200.0,199.20266723632812,-7.438322609683717,-1.0
2016-10-20,214.52999877929688,213.11000061035156,213.8699951171875,213.8800048828125,73639800.0,198.83078002929688,-7.563826428521107,-1.0
2016-10-21,214.0800018310547,212.75999450683594,213.8800048828125,213.97999572753906,89089100.0,198.92376708984375,-7.518577599736374,-1.0
2016-10-24,215.32000732421875,214.47999572753906,215.0,214.88999938964844,60146600.0,199.76971435546875,-7.623921220326016,-1.0
2016-10-25,214.97999572753906,213.97999572753906,214.67999267578125,214.1699981689453,66542300.0,199.1003875732422,-7.8249998869579604,-1.0
2016-10-26,214.4199981689453,212.92999267578125,213.2100067138672,213.74000549316406,75705500.0,198.70065307617188,-7.3021167334226895,-1.0
2016-10-27,214.6199951171875,213.0800018310547,214.5800018310547,213.1699981689453,77220200.0,198.17079162597656,-8.280337415237522,-1.0
2016-10-28,213.92999267578125,211.7100067138672,213.13999938964844,212.5399932861328,140623200.0,197.5850830078125,-7.872515548767868,-1.0
2016-10-31,213.19000244140625,212.36000061035156,212.92999267578125,212.5500030517578,61272500.0,197.5943603515625,-7.76116904193692,-1.0
2016-11-01,212.99000549316406,209.60000610351562,212.92999267578125,211.00999450683594,122781800.0,196.1627197265625,-8.547634827143092,-1.0
2016-11-02,211.10000610351562,209.22999572753906,210.64999389648438,209.74000549316406,103330800.0,194.98211669921875,-8.035545752862577,-1.0
2016-11-03,210.24000549316406,208.4600067138672,209.99000549316406,208.77999877929688,88939300.0,194.08963012695312,-8.192284850978682,-1.0
2016-11-04,209.88999938964844,208.3800048828125,208.91000366210938,208.5500030517578,109122100.0,193.87586975097656,-7.7545152630099725,-1.0
2016-11-07,213.19000244140625,208.5500030517578,208.5500030517578,213.14999389648438,109794900.0,198.15216064453125,-5.247402992430368,-1.0
2016-11-08,214.77000427246094,212.3800048828125,212.69000244140625,214.11000061035156,106772100.0,199.04461669921875,-6.855440739101917,-1.0
2016-11-09,217.10000610351562,212.33999633789062,212.3699951171875,216.3800048828125,258429000.0,201.1549072265625,-5.575348891684432,-1.0
2016-11-10,218.30999755859375,215.22000122070312,217.3000030517578,216.9199981689453,172113300.0,201.6569061279297,-7.757283013111516,-1.0
2016-11-11,216.6999969482422,215.32000732421875,216.0800018310547,216.4199981689453,100552700.0,201.1920623779297,-7.399864227823619,-1.0
2016-11-14,217.27000427246094,215.72000122070312,217.02999877929688,216.58999633789062,94580000.0,201.35011291503906,-7.787373762672802,-1.0
2016-11-15,218.27999877929688,216.8000030517578,217.0399932861328,218.27999877929688,91652600.0,202.92120361328125,-6.957769528983556,-1.0
2016-11-16,218.13999938964844,217.4199981689453,217.55999755859375,217.8699951171875,65617700.0,202.54006958007812,-7.415780990722533,-1.0
2016-11-17,219.05999755859375,217.9199981689453,218.0500030517578,218.99000549316406,69797200.0,203.5812530517578,-7.107113146769714,-1.0
2016-11-18,219.27000427246094,218.2899932861328,219.07000732421875,218.5,86265800.0,203.12571716308594,-7.849468980991428,-1.0
2016-11-21,220.17999267578125,219.0,219.1699981689453,220.14999389648438,72402600.0,204.6595916748047,-7.090020250405385,-1.0
2016-11-22,220.7899932861328,219.72999572753906,220.50999450683594,220.5800018310547,67429000.0,205.0593719482422,-7.5347068567505175,-1.0
2016-11-23,220.75999450683594,219.75,219.97999572753906,220.6999969482422,56620200.0,205.1709442138672,-7.217908739667902,-1.0
2016-11-25,221.55999755859375,221.00999450683594,221.10000610351562,221.52000427246094,37872300.0,205.9332275390625,-7.3649011117335155,-1.0
2016-11-28,221.47999572753906,220.36000061035156,221.16000366210938,220.47999572753906,76572500.0,204.96640014648438,-7.900613712321548,-1.0
2016-11-29,221.44000244140625,220.1699981689453,220.52000427246094,220.91000366210938,69886700.0,205.36611938476562,-7.37896052819872,-1.0
2016-11-30,221.82000732421875,220.30999755859375,221.6300048828125,220.3800048828125,113291800.0,204.87347412109375,-8.178965497414532,-1.0
2016-12-01,220.72999572753906,219.14999389648438,220.72999572753906,219.57000732421875,79040500.0,204.12045288085938,-8.137128157546423,-1.0
2016-12-02,220.25,219.25999450683594,219.6699981689453,219.67999267578125,74840300.0,204.22268676757812,-7.563954644739089,-1.0
2016-12-05,221.39999389648438,220.4199981689453,220.64999389648438,221.0,67837800.0,205.4498291015625,-7.398480135706413,-1.0
2016-12-06,221.74000549316406,220.66000366210938,221.22000122070312,221.6999969482422,59877400.0,206.10057067871094,-7.335947926879729,-1.0
2016-12-07,224.6699981689453,221.3800048828125,221.52000427246094,224.60000610351562,110738100.0,208.7965087890625,-6.0937299944284025,-1.0
2016-12-08,225.6999969482422,224.25999450683594,224.57000732421875,225.14999389648438,99714400.0,209.3078155517578,-7.291744807630889,-1.0
2016-12-09,226.52999877929688,225.3699951171875,225.41000366210938,226.50999450683594,88005800.0,210.5721435546875,-7.046449666581063,-1.0
2016-12-12,226.9600067138672,225.75999450683594,226.39999389648438,226.25,102016100.0,210.33042907714844,-7.640152159553518,-1.0
2016-12-13,228.33999633789062,227.0,227.02000427246094,227.75999450683594,110477500.0,211.73416137695312,-7.219356005710494,-1.0
2016-12-14,228.22999572753906,225.3699951171875,227.41000366210938,225.8800048828125,142501800.0,209.9864501953125,-8.297465598656908,-1.0
2016-12-15,227.80999755859375,225.88999938964844,226.16000366210938,226.80999755859375,124972600.0,210.85101318359375,-7.260572404831494,-1.0
2016-12-16,226.0800018310547,224.6699981689453,226.00999450683594,225.0399932861328,156420200.0,210.43862915039062,-7.399480513303091,-1.0
2016-12-19,226.02000427246094,225.0800018310547,225.25,225.52999877929688,90341100.0,210.89682006835938,-6.805783001843382,-1.0
2016-12-20,226.57000732421875,225.8800048828125,226.14999389648438,226.39999389648438,89838800.0,211.7104034423828,-6.82044444643048,-1.0
2016-12-21,226.4499969482422,225.77000427246094,226.25,225.77000427246094,67909000.0,211.12127685546875,-7.1658922160120335,-1.0
2016-12-22,225.74000549316406,224.9199981689453,225.60000610351562,225.3800048828125,56219100.0,210.75656127929688,-7.042933673864633,-1.0
2016-12-23,225.72000122070312,225.2100067138672,225.42999267578125,225.7100067138672,36697800.0,211.065185546875,-6.805862886239002,-1.0
2016-12-27,226.72999572753906,226.0,226.02000427246094,226.27000427246094,42672500.0,211.58883666992188,-6.8203823177361915,-1.0
2016-12-28,226.58999633789062,224.27000427246094,226.57000732421875,224.39999389648438,64095000.0,209.84014892578125,-7.972667997083207,-1.0
2016-12-29,224.88999938964844,223.83999633789062,224.47999572753906,224.35000610351562,48696100.0,209.79339599609375,-7.000506217897712,-1.0
2016-12-30,224.8300018310547,222.72999572753906,224.72999572753906,223.52999877929688,108998300.0,209.026611328125,-7.512624492947103,-1.0
2017-01-03,225.8300018310547,223.8800048828125,225.0399932861328,225.24000549316406,91366500.0,210.6256561279297,-6.843580892846289,-1.0
2017-01-04,226.75,225.61000061035156,225.6199951171875,226.5800018310547,78744400.0,211.8787384033203,-6.485434460021238,-1.0
2017-01-05,226.5800018310547,225.47999572753906,226.27000427246094,226.39999389648438,78379000.0,211.7104034423828,-6.87713054877841,-1.0
2017-01-06,227.75,225.89999389648438,226.52999877929688,227.2100067138672,71559900.0,212.46783447265625,-6.618490907832155,-1.0
2017-01-09,227.07000732421875,226.4199981689453,226.91000366210938,226.4600067138672,46939700.0,211.76654052734375,-7.151017860071369,-1.0
2017-01-10,227.4499969482422,226.00999450683594,226.47999572753906,226.4600067138672,63771900.0,211.76654052734375,-6.947960316844992,-1.0
2017-01-11,227.10000610351562,225.58999633789062,226.36000061035156,227.10000610351562,74650000.0,212.36495971679688,-6.5900894913257,-1.0
2017-01-12,226.75,224.9600067138672,226.5,226.52999877929688,72113200.0,211.83197021484375,-6.9243701837261264,-1.0
2017-01-13,227.39999389648438,226.69000244140625,226.72999572753906,227.0500030517578,62717900.0,212.31820678710938,-6.787825292288914,-1.0
2017-01-17,226.77999877929688,225.8000030517578,226.30999755859375,226.25,61240800.0,211.57012939453125,-6.9668947153574425,-1.0
2017-01-18,226.8000030517578,225.89999389648438,226.5399932861328,226.75,54793300.0,212.03768920898438,-6.8394935500617375,-1.0
2017-01-19,227.0,225.41000366210938,226.83999633789062,225.91000366210938,66608800.0,211.252197265625,-7.378763049108448,-1.0
2017-01-20,227.30999755859375,225.97000122070312,226.6999969482422,226.74000549316406,129168600.0,212.02833557128906,-6.919670117402848,-1.0
2017-01-23,226.80999755859375,225.27000427246094,226.74000549316406,226.14999389648438,75061600.0,211.4765625,-7.217557734400976,-1.0
2017-01-24,228.0800018310547,226.27000427246094,226.39999389648438,227.60000610351562,95555300.0,212.83251953125,-6.374718673215855,-1.0
2017-01-25,229.57000732421875,228.50999450683594,228.6999969482422,229.57000732421875,84437700.0,214.67471313476562,-6.5332724141906535,-1.0
2017-01-26,229.7100067138672,229.00999450683594,229.39999389648438,229.3300018310547,59970700.0,214.45030212402344,-6.971168435946085,-1.0
2017-01-27,229.58999633789062,228.75999450683594,229.4199981689453,228.97000122070312,59711100.0,214.11366271972656,-7.148696283457001,-1.0
2017-01-30,228.1999969482422,226.41000366210938,228.1699981689453,227.5500030517578,79737300.0,212.78578186035156,-7.229908020212649,-1.0
2017-01-31,227.60000610351562,226.32000732421875,226.97999572753906,227.52999877929688,75880800.0,212.76708984375,-6.680030212485685,-1.0
2017-02-01,228.58999633789062,226.94000244140625,227.52999877929688,227.6199951171875,79117700.0,212.85122680664062,-6.8962590410582,-1.0
2017-02-02,228.10000610351562,226.82000732421875,227.6199951171875,227.77000427246094,69657600.0,212.99147033691406,-6.86812704618347,-1.0
2017-02-03,229.5500030517578,228.4600067138672,228.82000732421875,229.33999633789062,80563200.0,214.45965576171875,-6.696062022246021,-1.0
2017-02-06,229.3300018310547,228.5399932861328,228.8699951171875,228.92999267578125,57790100.0,214.07623291015625,-6.910511272514737,-1.0
2017-02-07,229.66000366210938,228.72000122070312,229.3800048828125,228.94000244140625,57931200.0,214.08558654785156,-7.144067277757809,-1.0
2017-02-08,229.38999938964844,228.30999755859375,228.94000244140625,229.24000549316406,51566200.0,214.3661346435547,-6.798586829997568,-1.0
2017-02-09,230.9499969482422,229.24000549316406,229.24000549316406,230.60000610351562,65955200.0,215.63784790039062,-6.307871148415778,-1.0
2017-02-10,231.77000427246094,230.6199951171875,231.0,231.50999450683594,66015900.0,216.4888153076172,-6.702972008860282,-1.0
2017-02-13,233.07000732421875,232.0500030517578,232.0800018310547,232.77000427246094,55182100.0,217.66709899902344,-6.621534856811738,-1.0
2017-02-14,233.7100067138672,232.16000366210938,232.55999755859375,233.6999969482422,71109000.0,218.53675842285156,-6.416878898060855,-1.0
2017-02-15,235.13999938964844,233.38999938964844,233.4499969482422,234.9199981689453,86785800.0,219.67759704589844,-6.269369333763336,-1.0
2017-02-16,235.16000366210938,233.85000610351562,234.9499969482422,234.72000122070312,84722400.0,219.49057006835938,-7.043321667563232,-1.0
2017-02-17,235.08999633789062,233.92999267578125,233.9499969482422,235.08999633789062,77204100.0,219.83657836914062,-6.419959173219519,-1.0
2017-02-21,236.69000244140625,235.50999450683594,235.52000427246094,236.49000549316406,88946100.0,221.14572143554688,-6.499914510488715,-1.0
2017-02-22,236.5399932861328,235.8300018310547,236.02000427246094,236.27999877929688,62115200.0,220.94932556152344,-6.820875634101478,-1.0
2017-02-23,236.89999389648438,235.55999755859375,236.8800048828125,236.44000244140625,74615900.0,221.0989532470703,-7.137551491755556,-1.0
2017-02-24,236.7899932861328,235.41000366210938,235.4600067138672,236.74000549316406,82381600.0,221.37950134277344,-6.360347406010355,-1.0
2017-02-27,237.30999755859375,236.35000610351562,236.63999938964844,237.11000061035156,56515400.0,221.72547912597656,-6.726570316800612,-1.0
2017-02-28,236.9499969482422,236.02000427246094,236.6699981689453,236.47000122070312,96961900.0,221.12701416015625,-7.028984707192628,-1.0
2017-03-01,240.32000732421875,238.3699951171875,238.38999938964844,239.77999877929688,149158200.0,224.2222442626953,-6.318621586159133,-1.0
2017-03-02,239.57000732421875,238.2100067138672,239.55999755859375,238.27000427246094,70246000.0,222.81021118164062,-7.517512903974705,-1.0
2017-03-03,238.61000061035156,237.72999572753906,238.1699981689453,238.4199981689453,81974300.0,222.9505157470703,-6.82639480374245,-1.0
2017-03-06,238.1199951171875,237.00999450683594,237.5,237.7100067138672,55391500.0,222.2865753173828,-6.844059143425698,-1.0
2017-03-07,237.77000427246094,236.75999450683594,237.36000061035156,237.0,65103700.0,221.62261962890625,-7.100981392511563,-1.0
2017-03-08,237.63999938964844,236.39999389648438,237.33999633789062,236.55999755859375,78168800.0,221.21115112304688,-7.291153783595752,-1.0
2017-03-09,237.24000549316406,235.74000549316406,236.6999969482422,236.86000061035156,90683900.0,221.49171447753906,-6.866298591158072,-1.0
2017-03-10,238.02000427246094,236.58999633789062,237.97000122070312,237.69000244140625,81991700.0,222.26783752441406,-7.0645235366382355,-1.0
2017-03-13,237.86000061035156,237.24000549316406,237.6199951171875,237.80999755859375,57256800.0,222.3800811767578,-6.853093073707582,-1.0
2017-03-14,237.24000549316406,236.19000244140625,237.17999267578125,236.89999389648438,59880800.0,221.5290985107422,-7.064938317473509,-1.0
2017-03-15,239.44000244140625,237.2899932861328,237.55999755859375,238.9499969482422,96081800.0,223.4460906982422,-6.316470704968388,-1.0
2017-03-16,239.1999969482422,238.10000610351562,239.11000061035156,238.47999572753906,78344000.0,223.00660705566406,-7.221038769792133,-1.0
2017-03-17,237.97000122070312,237.02999877929688,237.75,237.02999877929688,89002100.0,222.6149444580078,-6.798759885074624,-1.0
2017-03-20,237.36000061035156,236.32000732421875,237.02999877929688,236.77000427246094,52537000.0,222.3707733154297,-6.592244675550636,-1.0
2017-03-21,237.61000061035156,233.5800018310547,237.47000122070312,233.72999572753906,131809300.0,219.515625,-8.179088035625313,-1.0
2017-03-22,234.61000061035156,233.0500030517578,233.77000427246094,234.27999877929688,97569200.0,220.03219604492188,-6.243544569602143,-1.0
2017-03-23,235.33999633789062,233.60000610351562,234.27999877929688,234.02999877929688,100410300.0,219.7974090576172,-6.589062984761234,-1.0
2017-03-24,235.0399932861328,232.9600067138672,234.3800048828125,233.86000061035156,112504900.0,219.6377410888672,-6.712081321206302,-1.0
2017-03-27,233.9199981689453,231.61000061035156,231.92999267578125,233.6199951171875,87454500.0,219.41232299804688,-5.70508962609443,-1.0
2017-03-28,235.80999755859375,233.13999938964844,233.27000427246094,235.32000732421875,93483900.0,221.00894165039062,-5.547767674244524,-1.0
2017-03-29,235.80999755859375,234.72999572753906,234.99000549316406,235.5399932861328,61950400.0,221.21556091308594,-6.2267068931421194,-1.0
2017-03-30,236.52000427246094,235.27000427246094,235.47000122070312,236.2899932861328,56737900.0,221.9199676513672,-6.105819910096071,-1.0
2017-03-31,236.50999450683594,235.67999267578125,235.89999389648438,235.74000549316406,73733100.0,221.40342712402344,-6.547580116878861,-1.0
2017-04-03,236.02999877929688,233.91000366210938,235.8000030517578,235.3300018310547,85546500.0,221.01834106445312,-6.687979792135927,-1.0
